Cycle, ARC, Entity Type, Entity Uid, Project Code, State, State Age (days), Days over limit, Protrack Link, SB Name(s)

2013.A, NA, MOUS, uid://A001/X144/X146, 2013.A.00007.T, PartiallyObserved, 179, 89, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X144/X146, Pluto
2013.A, NA, SB, uid://A001/X144/X142, 2013.A.00007.T, Suspended, 172, 142, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X144/X142, Pluto
2013.1, EA, MOUS, uid://A002/X996c88/X32, 2013.1.00993.S, ReadyToDeliver, 3, 0, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X996c88/X32, PDR-N55_a_03_TE
2013.1, EA, MOUS, uid://A002/X9a055b/X6, 2013.1.00724.S, FullyObserved, 17, 3, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X9a055b/X6, Abell_S0_b_06_TE
2013.1, EA, MOUS, uid://A002/X9908b7/X34, 2013.1.00724.S, FullyObserved, 17, 3, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X9908b7/X34, RXJ1347-_a_06_TE
2013.1, EA, MOUS, uid://A001/X146/Xc2, 2013.1.01305.S, FullyObserved, 17, 3, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X146/Xc2, LDN_204__a_03_TE
2013.1, EA, MOUS, uid://A002/X996c88/X72, 2013.1.01042.S, FullyObserved, 19, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X996c88/X72, N132D_a_03_TP
2013.1, EA, MOUS, uid://A002/X996c88/X3a, 2013.1.00993.S, FullyObserved, 19, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X996c88/X3a, N55-PDR_a_06_TE
2013.1, EA, MOUS, uid://A002/X996c88/X70, 2013.1.01042.S, FullyObserved, 19, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X996c88/X70, J1256-0547_a_03_TP
2013.1, EA, MOUS, uid://A001/X148/X11b, 2013.1.00803.S, FullyObserved, 19, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/X11b, J1256-0547_a_03_TP
2013.1, EA, MOUS, uid://A001/X148/X11d, 2013.1.00803.S, FullyObserved, 19, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/X11d, Centauru_b_03_TP
2013.1, EA, MOUS, uid://A001/X11f/X77, 2013.1.00879.S, Verified, 12, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X11f/X77, Lupus_3__a_06_TE
2013.1, EA, MOUS, uid://A001/X145/X34a, 2013.1.00773.S, FullyObserved, 21, 7, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X145/X34a, HD95086_a_06_TE
2013.1, EA, MOUS, uid://A002/X9908b7/Xc, 2013.1.00212.S, PartiallyObserved, 99, 9, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X9908b7/Xc, N83C_a_06_TP
2013.1, EA, MOUS, uid://A002/X9908b7/X10, 2013.1.00212.S, PartiallyObserved, 99, 9, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X9908b7/X10, N83C_a_07_TP
2013.1, EA, MOUS, uid://A002/X9908b7/Xa, 2013.1.00212.S, PartiallyObserved, 99, 9, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X9908b7/Xa, Uranus_a_06_TP
2013.1, EA, MOUS, uid://A001/X122/X377, 2013.1.00212.S, QA2InProgress, 40, 10, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X377, N83C_a_06_7M
2013.1, EA, MOUS, uid://A001/X11f/X14, 2013.1.00033.S, FullyObserved, 24, 10, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X11f/X14, IRAS_205_a_07_TE
2013.1, EA, MOUS, uid://A001/X13f/X9e, 2013.1.00537.S, QA2InProgress, 41, 11, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13f/X9e, IRAM0149_a_06_TE
2013.1, EA, MOUS, uid://A001/X146/X71, 2013.1.01091.S, PartiallyObserved, 103, 13, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X146/X71, LMC_N166_a_06_7M
2013.1, EA, MOUS, uid://A001/X12e/X2c4, 2013.1.00911.S, PartiallyObserved, 104, 14, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12e/X2c4, NGC1808_a_07_7M
2013.1, EA, MOUS, uid://A001/X148/X4e, 2013.1.00465.S, Processed, 25, 18, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/X4e, J041757_a_06_TE
2013.1, EA, MOUS, uid://A001/X120/X68, 2013.1.00989.S, PipelineProcessing, 28, 21, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X120/X68, 1ES_1218_a_07_TE
2013.1, EA, MOUS, uid://A001/X147/X106, 2013.1.01004.S, PartiallyObserved, 116, 26, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X106, VLA1623A_a_06_TP
2013.1, EA, MOUS, uid://A001/X147/X104, 2013.1.01004.S, PartiallyObserved, 117, 27, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X104, Uranus_a_06_TP
2013.1, EA, MOUS, uid://A001/X121/X3fa, 2013.1.00227.S, PartiallyObserved, 124, 34, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X3fa, Do Not Observe 1;  SDSS_J12_f_08_7M
2013.1, EA, MOUS, uid://A001/X121/X402, 2013.1.00227.S, PartiallyObserved, 124, 34, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X402, Do Not Observe 2;  SDSS_J12_c_08_7M
2013.1, EA, MOUS, uid://A001/X145/X43f, 2013.1.00214.S, PartiallyObserved, 132, 42, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X145/X43f, N55_a_03_7M
2013.1, EA, MOUS, uid://A001/X146/Xd2, 2013.1.00214.S, PartiallyObserved, 132, 42, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X146/Xd2, N55_b_03_7M
2013.1, EA, MOUS, uid://A001/X122/X419, 2013.1.00126.S, PartiallyObserved, 143, 53, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X419, SgrA_sta_c_09_7M
2013.1, EA, MOUS, uid://A001/X12a/X1f0, 2013.1.01172.S, PartiallyObserved, 143, 53, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12a/X1f0, ngc_1614_b_03_TE
2013.1, EA, MOUS, uid://A001/X13a/Xa3, 2013.1.00254.S, PartiallyObserved, 150, 60, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13a/Xa3, iras4a_a_07_TC
2013.1, EA, MOUS, uid://A001/X147/X128, 2013.1.00639.S, FullyObserved, 90, 76, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X128, NGC604_a_03_TC
2013.1, EA, MOUS, uid://A001/X146/Xd0, 2013.1.00214.S, FullyObserved, 95, 81, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X146/Xd0, N55_b_03_TE
2013.1, EA, MOUS, uid://A001/X147/X126, 2013.1.00639.S, FullyObserved, 98, 84, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X126, NGC604_a_03_TE
2013.1, EA, MOUS, uid://A001/X145/X43d, 2013.1.00214.S, FullyObserved, 110, 96, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X145/X43d, N55_a_03_TE
2013.1, EA, MOUS, uid://A001/X145/X2d7, 2013.1.00862.S, FullyObserved, 114, 100, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X145/X2d7, M87_SE_a_06_TE
2013.1, EA, MOUS, uid://A001/X122/X2e8, 2013.1.01042.S, FullyObserved, 118, 104, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X2e8, N132D_a_03_TE
2013.1, EA, MOUS, uid://A001/X12f/X294, 2013.1.00287.S, FullyObserved, 120, 106, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12f/X294, Target_a_03_TE
2013.1, EA, MOUS, uid://A001/X122/X409, 2013.1.00126.S, PartiallyObserved, 203, 113, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X409, SgrA_sta_a_09_7M
2013.1, EA, MOUS, uid://A001/X146/X6b, 2013.1.01091.S, FullyObserved, 134, 120, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X146/X6b, LMC_GMC2_a_06_7M
2013.1, EA, MOUS, uid://A001/X130/X16, 2013.1.01142.S, PartiallyObserved, 255, 165, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X130/X16, m33-1_a_03_TE
2013.1, EA, MOUS, uid://A001/X12d/Xf1, 2013.1.01010.S, PipelineProcessing, 188, 181, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12d/Xf1, SDF-LBG-_a_06_TE
2013.1, EA, MOUS, uid://A001/X122/X407, 2013.1.00126.S, PartiallyObserved, 275, 185, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X407, SgrA_sta_a_09_TE
2013.1, EA, MOUS, uid://A001/X121/X103, 2013.1.00159.S, QA2InProgress, 217, 187, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X103, Do Not Observe_b
2013.1, EA, MOUS, uid://A001/X12d/Xe1, 2013.1.01192.S, PartiallyObserved, 282, 192, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12d/Xe1, NGC_2264_a_07_TE;  NGC_2264_a_07_TE_Tun123_DONOTOBS;  NGC_2264_a_07_TE_Tun4_DONOTOBSER
2013.1, EA, MOUS, uid://A001/X132/X24, 2013.1.00060.S, PartiallyObserved, 299, 209, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X132/X24, NGC1068_a_03_TE
2013.1, EA, MOUS, uid://A001/X12b/X21b, 2013.1.01057.S, PartiallyObserved, 300, 210, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12b/X21b, vv114_a_04_TE_tuning2
2013.1, EA, MOUS, uid://A001/X121/X38a, 2013.1.00221.S, PartiallyObserved, 300, 210, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X38a, NGC1068_a_03_TE
2013.1, EA, MOUS, uid://A001/X136/X3c, 2013.1.00367.S, PartiallyObserved, 301, 211, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X136/X3c, orion_kl_b_09_TP
2013.1, EA, MOUS, uid://A001/X120/X48, 2013.1.00989.S, PartiallyObserved, 301, 211, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X120/X48, 1ES_0229_a_07_TE
2013.1, EA, MOUS, uid://A001/X12c/X8b, 2013.1.00279.S, PartiallyObserved, 304, 214, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12c/X8b, NGC_1068_c_03_TE
2013.1, EA, MOUS, uid://A001/X122/Xf3, 2013.1.01312.S, PartiallyObserved, 320, 230, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/Xf3, M83_a_03_TE
2013.1, EA, MOUS, uid://A001/X12c/X14b, 2013.1.01102.S, PartiallyObserved, 325, 235, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12c/X14b, B335_a_06_TE
2013.1, EA, MOUS, uid://A001/X121/X15e, 2013.1.00803.S, PartiallyObserved, 343, 253, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X15e, Centauru_a_03_TE
2013.1, EA, MOUS, uid://A001/X121/X101, 2013.1.00159.S, PartiallyObserved, 360, 270, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X101, Do Not Observe_a
2013.1, EA, MOUS, uid://A001/X122/Xf9, 2013.1.01312.S, PartiallyObserved, 361, 271, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/Xf9, M83_a_03_TP
2013.1, EA, MOUS, uid://A001/X121/X172, 2013.1.00803.S, PartiallyObserved, 361, 271, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X172, cancelled_Centauru_a_03_TP
2013.1, EU, MOUS, uid://A001/X147/Xa2, 2013.1.01114.S, FullyObserved, 14, 0, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/Xa2, Orion_In_a_03_TP
2013.1, EU, MOUS, uid://A001/X120/Xe, 2013.1.01202.S, Ready, 367, 2, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X120/Xe, HH46_a_08_TE
2013.1, EU, MOUS, uid://A001/X147/X92, 2013.1.00269.S, PartiallyObserved, 92, 2, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X92, SgrB2_a_03_TP
2013.1, EU, MOUS, uid://A001/X13b/X40, 2013.1.00584.S, PipelineProcessing, 10, 3, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13b/X40, G191.51-_a_03_7M
2013.1, EU, MOUS, uid://A001/X122/X30f, 2013.1.01035.S, PipelineProcessing, 10, 3, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X30f, MSXDC_G0_a_07_7M
2013.1, EU, MOUS, uid://A001/X145/X37c, 2013.1.01136.S, PipelineProcessing, 10, 3, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X145/X37c, N113_a_06_TE
2013.1, EU, MOUS, uid://A001/X11d/X30, 2013.1.00668.S, Ready, 370, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X11d/X30, Descoped so do not run
2013.1, EU, MOUS, uid://A001/X148/X91, 2013.1.00462.S, FullyObserved, 19, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/X91, ULAS_J13_b_06_TE
2013.1, EU, MOUS, uid://A001/X122/Xc8, 2013.1.00960.S, FullyObserved, 19, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/Xc8, G351.774_a_07_TE
2013.1, EU, MOUS, uid://A001/X122/X49b, 2013.1.00018.S, FullyObserved, 19, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X49b, IRAS_162_a_07_TC
2013.1, EU, MOUS, uid://A001/X120/X132, 2013.1.00278.S, PipelineProcessing, 12, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X120/X132, IRAS1629_j_07_TE
2013.1, EU, MOUS, uid://A001/X197/X1e, 2013.1.00049.S, PipelineProcessing, 12, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X197/X1e, NGC_6240_a_03_TE
2013.1, EU, MOUS, uid://A001/X12f/Xa1, 2013.1.01365.S, FullyObserved, 20, 6, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12f/Xa1, W43-MM1_a_06_TC
2013.1, EU, MOUS, uid://A001/X11d/X38, 2013.1.00668.S, FullyObserved, 20, 6, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X11d/X38, BX453_a_04_TE
2013.1, EU, MOUS, uid://A001/X196/X9f, 2013.1.00165.S, PipelineProcessing, 13, 6, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X196/X9f, HH_212_a_04_TE
2013.1, EU, MOUS, uid://A002/X9a055b/Xd, 2013.1.01031.S, PipelineProcessing, 13, 6, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X9a055b/Xd, NTT6345_a_06_TE
2013.1, EU, MOUS, uid://A002/X9908b7/X45, 2013.1.00532.S, PartiallyObserved, 98, 8, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X9908b7/X45, ngc628_a_03_TP
2013.1, EU, MOUS, uid://A002/X9908b7/X49, 2013.1.00532.S, FullyObserved, 22, 8, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X9908b7/X49, ngc628_b_03_TP
2013.1, EU, MOUS, uid://A001/X147/X1e8, 2013.1.00247.S, FullyObserved, 22, 8, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X1e8, J12560547_a_03_TP
2013.1, EU, MOUS, uid://A001/X144/X2a, 2013.1.00196.S, FullyObserved, 23, 9, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X144/X2a, TW_Hya_a_07_TE
2013.1, EU, MOUS, uid://A001/X122/X5b3, 2013.1.00521.S, PartiallyObserved, 104, 14, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X5b3, MRC_2048_a_06_TE
2013.1, EU, MOUS, uid://A001/X148/Xa2, 2013.1.01195.S, PartiallyObserved, 114, 24, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/Xa2, Uranus_L1544_a_06_TP
2013.1, EU, MOUS, uid://A001/X145/X31d, 2013.1.00902.S, PartiallyObserved, 115, 25, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X145/X31d, IM_Lup_a_07_TE
2013.1, EU, MOUS, uid://A001/X147/X2e1, 2013.1.00530.S, QA2InProgress, 56, 26, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X2e1, HOT2_EI__a_03_TE
2013.1, EU, MOUS, uid://A001/X147/X43, 2013.1.01342.S, PartiallyObserved, 120, 30, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X43, 3FGL_J02_a_06_TE
2013.1, EU, MOUS, uid://A001/X144/X60, 2013.1.00450.S, PartiallyObserved, 122, 32, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X144/X60, rmc_127_a_07_TE
2013.1, EU, MOUS, uid://A001/X145/X35f, 2013.1.01064.S, PartiallyObserved, 124, 34, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X145/X35f, A1689-zD_a_07_TE
2013.1, EU, MOUS, uid://A001/X120/X10, 2013.1.01202.S, PartiallyObserved, 136, 46, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X120/X10, HH46_a_08_7M
2013.1, EU, MOUS, uid://A001/X122/X597, 2013.1.00521.S, PartiallyObserved, 139, 49, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X597, MRC_0114_a_06_TE
2013.1, EU, MOUS, uid://A001/X13a/Xc7, 2013.1.01215.S, PipelineProcessing, 62, 55, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13a/Xc7, IRC_+102_a_06_TC
2013.1, EU, MOUS, uid://A001/X122/X160, 2013.1.01058.S, PartiallyObserved, 154, 64, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X160, SgrA_sta_a_07_7M
2013.1, EU, MOUS, uid://A001/X147/X1ea, 2013.1.00247.S, FullyObserved, 86, 72, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X1ea, Circinus_a_03_TP
2013.1, EU, MOUS, uid://A002/X9908b7/X47, 2013.1.00532.S, FullyObserved, 94, 80, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X9908b7/X47, 3c454.3_b_03_TP
2013.1, EU, MOUS, uid://A001/X148/Xf2, 2013.1.00584.S, FullyObserved, 97, 83, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/Xf2, G191.51-_a_03_TP
2013.1, EU, MOUS, uid://A001/X148/Xf0, 2013.1.00584.S, FullyObserved, 97, 83, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X148/Xf0, 3c454.3_G191.51-_a_03_TP
2013.1, EU, MOUS, uid://A001/X12f/X2e0, 2013.1.00195.S, FullyObserved, 99, 85, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12f/X2e0, L183_CC_a_04_TE
2013.1, EU, MOUS, uid://A001/X11e/X38, 2013.1.00170.S, PartiallyObserved, 222, 132, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X11e/X38, alpha_ce_a_08_TE
2013.1, EU, MOUS, uid://A001/X12f/Xa3, 2013.1.01365.S, PartiallyObserved, 243, 153, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12f/Xa3, W43-MM1_a_06_7M
2013.1, EU, MOUS, uid://A001/X12b/X11, 2013.1.00332.S, PartiallyObserved, 243, 153, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12b/X11, sgrb2_n_a_06_TE
2013.1, EU, MOUS, uid://A001/X122/X5c2, 2013.1.00252.S, PartiallyObserved, 274, 184, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X5c2, OH_231.8_a_07_TE
2013.1, EU, MOUS, uid://A001/X138/X77, 2013.1.00164.S, PartiallyObserved, 276, 186, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X138/X77, Eyelash_a_06_TE
2013.1, EU, MOUS, uid://A001/X122/X5ab, 2013.1.00521.S, PartiallyObserved, 281, 191, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X5ab, USS0943-_a_06_TE
2013.1, EU, MOUS, uid://A001/X138/X7f, 2013.1.00164.S, PartiallyObserved, 281, 191, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X138/X7f, G09v1.40_a_06_TE
2013.1, EU, MOUS, uid://A001/X121/X46c, 2013.1.01271.S, PartiallyObserved, 283, 193, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X46c, UDF6462_a_06_TE
2013.1, EU, MOUS, uid://A001/X121/X3c6, 2013.1.00362.S, PartiallyObserved, 301, 211, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X3c6, SSA22J22_a_07_TE
2013.1, EU, MOUS, uid://A001/X122/X474, 2013.1.00171.S, PartiallyObserved, 312, 222, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X474, C_1591_a_03_TE
2013.1, EU, MOUS, uid://A001/X120/X162, 2013.1.00278.S, PartiallyObserved, 317, 227, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X120/X162, IRAS1629_p_07_TE
2013.1, EU, MOUS, uid://A001/X12f/X9f, 2013.1.01365.S, PartiallyObserved, 317, 227, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12f/X9f, W43-MM1_a_06_TE
2013.1, EU, MOUS, uid://A001/X11d/X34, 2013.1.00668.S, PartiallyObserved, 325, 235, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X11d/X34, Do not run as descoped
2013.1, EU, MOUS, uid://A001/X12b/X15, 2013.1.00332.S, PartiallyObserved, 327, 237, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X12b/X15, sgrb2_n_b_06_TE
2013.1, EU, MOUS, uid://A001/X122/X355, 2013.1.00663.S, PartiallyObserved, 343, 253, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X355, Sz91_a_07_TE
2013.1, EU, MOUS, uid://A001/X120/X15, 2013.1.01202.S, PartiallyObserved, 347, 257, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X120/X15, HH46_a_09_TE
2013.1, EU, MOUS, uid://A001/X120/X17, 2013.1.01202.S, PartiallyObserved, 347, 257, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X120/X17, HH46_a_09_7M
2013.1, EU, SB, uid://A001/X120/X7, 2013.1.01202.S, Ready, 367, 2, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X120/X7, HH46_a_08_TE
2013.1, EU, SB, uid://A002/X9bca5a/X20, 2013.1.01401.S, Phase2Submitted, 45, 15, https://asa.alma.cl/protrack/?schedBlockUid=uid://A002/X9bca5a/X20, IRAS1629_a_06_TE
2013.1, EU, SB, uid://A002/X9bca5a/X21, 2013.1.01401.S, Phase2Submitted, 45, 15, https://asa.alma.cl/protrack/?schedBlockUid=uid://A002/X9bca5a/X21, IRAS1629_a_07_TE
2013.1, EU, SB, uid://A002/X9bca5a/X22, 2013.1.01401.S, Phase2Submitted, 45, 15, https://asa.alma.cl/protrack/?schedBlockUid=uid://A002/X9bca5a/X22, IRAS1629_b_07_TE_copy
2013.1, EU, SB, uid://A002/X9bca5a/X23, 2013.1.01401.S, Phase2Submitted, 45, 15, https://asa.alma.cl/protrack/?schedBlockUid=uid://A002/X9bca5a/X23, IRAS1629_a_08_TE
2013.1, EU, SB, uid://A002/X9bca5a/X24, 2013.1.01401.S, Phase2Submitted, 45, 15, https://asa.alma.cl/protrack/?schedBlockUid=uid://A002/X9bca5a/X24, IRAS1629_b_08_TE
2013.1, EU, SB, uid://A002/X9bca5a/X25, 2013.1.01401.S, Phase2Submitted, 45, 15, https://asa.alma.cl/protrack/?schedBlockUid=uid://A002/X9bca5a/X25, IRAS1629_c_08_TE
2013.1, EU, SB, uid://A002/X9bca5a/X26, 2013.1.01401.S, Phase2Submitted, 45, 15, https://asa.alma.cl/protrack/?schedBlockUid=uid://A002/X9bca5a/X26, IRAS1629_a_09_TE
2013.1, EU, SB, uid://A001/X13e/X17b, 2013.1.00062.S, Phase2Submitted, 271, 241, https://asa.alma.cl/protrack/?schedBlockUid=uid://A001/X13e/X17b, IRAM0419_a_07_TE
2013.1, NA, MOUS, uid://A001/X147/X27e, 2013.1.01391.S, FullyObserved, 14, 0, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X27e, NGC6357__a_03_7M
2013.1, NA, MOUS, uid://A001/X147/X286, 2013.1.01391.S, FullyObserved, 15, 1, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X286, NGC6357__b_03_TE
2013.1, NA, MOUS, uid://A001/X121/X448, 2013.1.00834.S, FullyObserved, 17, 3, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X448, Sgr_A_st_a_03_TE
2013.1, NA, MOUS, uid://A001/X13e/X23a, 2013.1.00806.S, FullyObserved, 17, 3, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X13e/X23a, IRDC-D1_a_06_TE
2013.1, NA, MOUS, uid://A001/X136/X8, 2013.1.01383.S, ReadyToDeliver, 6, 3, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X136/X8, Cosmic_s_a_03_TC
2013.1, NA, MOUS, uid://A001/X122/X131, 2013.1.00832.S, FullyObserved, 18, 4, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X131, PCC_1154_a_06_TE
2013.1, NA, MOUS, uid://A001/X122/X5f4, 2013.1.00824.S, FullyObserved, 18, 4, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X5f4, NGC_5765_b_07_TE
2013.1, NA, MOUS, uid://A001/X144/X69, 2013.1.00836.S, FullyObserved, 19, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X144/X69, ZFOURGE__a_04_TE
2013.1, NA, MOUS, uid://A001/X145/X10d, 2013.1.00039.S, FullyObserved, 19, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X145/X10d, BR1202_a_06_TE
2013.1, NA, MOUS, uid://A001/X147/X345, 2013.1.00602.S, FullyObserved, 19, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X147/X345, HATLAS_J_a_06_TE
2013.1, NA, MOUS, uid://A002/X9a055b/X23, 2013.1.00857.S, FullyObserved, 19, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A002/X9a055b/X23, J1256-0547_a_03_TP
2013.1, NA, MOUS, uid://A001/X121/X2e7, 2013.1.00857.S, FullyObserved, 19, 5, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X121/X2e7, Circumnu_a_03_TP
2013.1, NA, MOUS, uid://A001/X145/Xc4, 2013.1.00662.S, FullyObserved, 20, 6, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X145/Xc4, OMC-2_a_03_TE
2013.1, NA, MOUS, uid://A001/X144/X6d, 2013.1.00836.S, FullyObserved, 20, 6, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X144/X6d, ZFOURGE__b_04_TE
2013.1, NA, MOUS, uid://A001/X144/X71, 2013.1.00836.S, FullyObserved, 20, 6, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X144/X71, ZFOURGE__c_04_TE
2013.1, NA, MOUS, uid://A001/X122/X35e, 2013.1.00546.S, FullyObserved, 21, 7, https://asa.alma.cl/protrack/?ousStatusUid=uid://A001/X122/X35e, OMC1_NW_a_06_TE
